Tray,ID,POS,plant id,Density,Final_Density,age_number,age,F_LF,yield,flower_number_1,D2Flowering,flower_node,pollen_avg,ff_height,ff_node,,auxnode,main_node_number,total_node_number,prop_early_growth,lowervolume,midrvolume,upvolume,Huber_Volume,Smalian_Volume,Newton_Volume,final_height,veg_weight,repro_weight,total_weight,leaf_area,flower_area,corolla,petal
18,IS,D5,none,Interrmediate,3,0,1.E,LF,0.00126,3,43,,,4,3,0,0,4,4,60.54054054,0.001125946,0.000380132,6.79E-05,0.001824635,0.002201626,0.001950299,4.8,0.002,0.003,0.005,0.41004,,,
18,MB,B3,none,LOW,1,0,1.E,,0.00546,4,41,3,4.5,6,3,0,0,5,5,71.2034384,0.016628593,0.003822687,0.000636172,0.01720209,0.018897489,0.017767223,8.1,0.013,0.013,0.026,1.166628,3.862624,19.12,20.04
18,MB,B5,lightbluet,Interrmediate,2,0,1.E,F,0.0084,5,41,2,6,5.5,3,0,0,5,5,61.48148148,0.018396051,0.006412614,0.000643398,0.0167186,0.022684204,0.018707134,7.3,0.016,0.02,0.036,1.919321,3.927919,20.39,17.96
18,MB,B5,none,Interrmediate,2,0,1.E,LF,0.0042,4,41,2,5.5,5,3,0,0,4,4,55.59529893,0.00546888,0.001935377,0.000462364,0.00698886,0.012601899,0.008859873,6.5,0.008,0.01,0.018,1.268496,3.732768,19.94,18.72
18,MB,B9,none,LOW,1,0,1.E,,0.00546,4,41,3,4,8.1,3,0,0,4,4,43.38374291,0.015321142,0.011634643,0.003017183,0.032083409,0.034399075,0.032855298,9.1,0.023,0.013,0.036,2.888236,5.040766,24.17,20.855
18,MB,C3,none,Interrmediate,2,0,1.E,F,0.01554,8,33,5,5.5,8,3,0,0,6,6,56.30994447,0.033993103,0.01255615,0.005294836,0.052317291,0.059974917,0.054869833,12.5,0.04,0.037,0.077,2.981706,3.92012,20.025,19.305
18,MB,C3,red,Interrmediate,2,0,1.E,LF,0.0063,9,33,6,8.5,8.2,3,0,0,6,6,71.2321307,0.044790277,0.007598407,0.001283104,0.03740754,0.064550878,0.04645532,12.8,0.035,0.015,0.05,2.94672,4.3926535,21.565,20.32
18,MB,C5,bluet,Interrmediate,3,0,1.E,,0.00546,5,37,3,3.5,7,3,0,0,5,5,72.50847458,0.031247354,0.004257483,0.00119459,0.014597084,0.038339964,0.022511377,9.6,0.021,0.013,0.034,1.901406,5.704715,25,22.82
18,MB,C5,redt,Interrmediate,3,0,1.E,,0.00546,4,37,4,4.5,6.5,3,0,0,5,5,72.46700508,0.023265595,0.003881356,0.00130698,0.01940678,0.032598316,0.023803958,9.5,0.021,0.013,0.034,1.71926,5.747652,24.33,23.635
18,MB,C5,none,Interrmediate,3,0,1.E,LF,0.00084,1,43,2,3.5,4.7,3,0,0,3,3,,,,,0,,,4.7,0.005,0.002,0.007,0.107898,1.131312,9.62,11.76
18,MB,C7,red,Interrmediate,2,0,1.E,F,0.00966,7,35,5,2.5,7.2,3,0,0,6,6,67.60634706,0.027995101,0.006503091,0.002074313,0.034494658,0.049451925,0.039480414,12.2,0.038,0.023,0.061,3.685968,4.370628,21.975,19.88
18,MB,C7,none,Interrmediate,2,0,1.E,LF,0.0063,5,35,4,2,9.1,3,0,0,5,5,68.3961371,0.023829588,0.005993604,0.002206182,0.039487273,0.043388499,0.040787682,11.2,0.021,0.015,0.036,2.832532,4.01677,21.96,18.23
18,MB,C8,redt,Interrmediate,2,0,1.E,F,0.0084,5,37,3,3.5,5.6,2,0,0,5,5,52.07207207,0.01929329,0.011930188,0.001346957,0.038099633,0.032851214,0.03635016,9.9,0.026,0.02,0.046,2.578772,5.7974645,25.225,22.96
18,MB,C8,none,Interrmediate,2,0,1.E,LF,0.00126,1,41,3,5.5,6.2,3,0,0,3,3,,,,,0,,,6.2,0.004,0.003,0.007,0.99008,4.152544,20.68,20.08
18,SJER,A2,brownt,Interrmediate,3,0,1.E,F,0.0084,5,37,3,,7,2,0,0,4,4,68.94049347,0.035441062,0.0087487,0.000415632,0.025425909,0.034570763,0.028474194,9.3,0.024,0.02,0.044,3.350246,5.618731,24.93,22.53
18,SJER,A2,redt,Interrmediate,3,0,1.E,,0.00798,5,37,4,18.5,9,2,0,0,4,4,71.95914578,0.048694645,0.008454647,0.00175929,0.031704926,0.054663666,0.03935784,12,0.027,0.019,0.046,3.314145,5.139139,22.34,22.965
18,SJER,A2,none,Interrmediate,3,0,1.E,LF,0.00588,5,37,3,14.5,7.2,2,0,0,4,4,72.02133966,0.064412412,0.010576948,0.000962112,0.034198799,0.07408851,0.047495369,9.7,0.03,0.014,0.044,4.248054,4.2164455,20.53,20.465
18,SJER,A7,redt,Interrmediate,4,0,1.E,F,0.00882,6,37,3,17.5,8.3,3,0,0,5,5,76.63506655,0.094911597,0.010178752,0.000615752,0.037039346,0.12132958,0.065136091,13.1,0.031,0.021,0.052,4.327668,5.6231785,24.73,22.725
18,SJER,A7,brownt,Interrmediate,4,0,1.E,,0.00504,4,39,3,,7.1,3,0,0,5,5,73.53195326,0.028653035,0.003345165,0.001697165,0.014292978,0.040927086,0.023171014,9.4,0.015,0.012,0.027,2.320576,3.617945,19.325,18.735
18,SJER,A7,lightbluet,Interrmediate,4,0,1.E,,0.0021,2,,3,2,6,3,0,0,3,3,,,,,0,,,6,0.007,0.005,0.012,1.80642,3.355793,18.97,17.69
18,SJER,A7,bluet,Interrmediate,4,0,1.E,LF,0.00042,1,41,3,3.5,3.5,3,0,0,3,3,,,,,0,,,3.5,0.003,0.001,0.004,0.822208,3.0753,18.09,17
18,SJER,A9,none,LOW,1,0,1.E,,0.00672,5,39,3,20,10.2,3,0,0,5,5,71.87153931,0.060147311,0.011259459,0.000706858,0.044072738,0.079752718,0.055966064,13.7,0.033,0.016,0.049,3.837504,4.6502565,21.895,21.12
18,SJER,B2,none,LOW,1,0,1.E,,0.00798,6,41,3,6,8.5,3,0,0,6,6,60.40061633,0.039223379,0.013273218,0.00226972,0.041810636,0.055046547,0.046222606,12.6,0.028,0.019,0.047,2.301285,4.412965,21.68,20.365
18,SJER,C9,redt,Interrmediate,3,0,1.E,F,0.00966,6,37,5,,12.1,3,0,0,6,6,74.17727073,0.073289839,0.009351728,0.002113662,0.047382089,0.133753823,0.076172667,15.2,0.053,0.023,0.076,4.022064,5.646201,25.995,21.395
18,SJER,C9,brownt,Interrmediate,3,0,1.E,,0.0021,3,41,4,,7.1,3,0,0,4,4,54.79915433,0.016489578,0.007501017,0.001108353,0.017649453,0.026153737,0.020484214,8,0.019,0.005,0.024,2.22768,3.396459,19.19,17.69
18,SJER,C9,bluet,Interrmediate,3,0,1.E,LF,0.00168,2,41,,,7.1,3,0,0,3,3,,,,,0,,,7.1,0.012,0.004,0.016,2.183412,,,
18,SJER,D2,brownt,Interrmediate,4,0,1.E,F,0.01386,8,37,4,7.5,10.1,3,0,0,7,7,68.6751036,0.161819531,0.032235227,0.002264301,0.098530315,0.185666791,0.127575807,16.2,0.053,0.033,0.086,5.644847,5.462298,24.21,22.555
18,SJER,D2,redt,Interrmediate,4,0,1.E,,0.00126,3,39,4,4,8.1,3,0,0,4,4,46.35193133,0.016489578,0.014026885,0.000484904,0.031474962,0.025297025,0.02941565,9.2,0.012,0.003,0.015,1.851908,3.8869585,20.42,19.025
18,SJER,D2,bluet,Interrmediate,4,0,1.E,,0.00126,2,41,4,2.5,5,3,0,0,4,4,67.31352335,0.003225628,0.000985203,9.29E-05,0.003386634,0.003321839,0.003365036,5.5,0.007,0.003,0.01,1.74312,,,
18,SJER,D2,lightbluet,Interrmediate,4,0,1.E,LF,0.00084,2,41,,,3.5,3,0,0,4,4,73.3281493,0.003036582,0.000450268,5.50E-05,0.001385441,0.002797586,0.001856156,4,0.006,0.002,0.008,1.19944,,,
18,SJER,D3,none,LOW,1,0,1.E,,0.01218,5,41,2,2,8.1,3,0,0,6,6,69.48110378,0.041117837,0.009207843,0.001314049,0.040598218,0.054433152,0.045209862,9.7,0.018,0.029,0.047,3.813248,5.666238,25.98,21.81
18,SJER,D7,none,Interrmediate,3,0,1.E,F,0.0063,4,45,3,4.5,8.3,3,0,0,4,4,39.5782644,0.028055655,0.023778695,0.005131787,0.0564744,0.071777478,0.061575426,9.5,0.023,0.015,0.038,2.50452,4.80001,23.2,20.795
18,SJER,D7,lightbluet,Interrmediate,3,0,1.E,,0.00546,4,43,3,13.5,9.9,3,0,0,4,4,51.59035302,0.016693153,0.010935875,0.001320253,0.028706671,0.028306708,0.02857335,10.5,0.019,0.013,0.032,2.12716,3.991401,21.555,18.47
18,SJER,D7,redt,Interrmediate,3,0,1.E,LF,0.00504,4,41,3,10,9.8,3,0,0,4,4,58.73295205,0.027995101,0.011170552,0.001633627,0.033209748,0.041127733,0.035849076,11,0.02,0.012,0.032,2.5256,4.1690835,19.86,20.985
19,BS,A4,red,Interrmediate,2,15,2.M,F,0.0084,10,34,4,8,11,3,0,0,8,8,77.63446094,0.058125698,0.007626524,0.001320253,0.062101694,0.101647205,0.075283531,17.1,0.044,0.02,0.064,,3.3462395,18.91,17.705
19,BS,A4,none,Interrmediate,2,15,2.M,LF,0.00462,8,34,5,4.5,8.1,3,0,0,6,6,76.52573855,0.034995585,0.003397944,0.001282947,0.02718355,0.058800512,0.037722537,12.8,0.027,0.011,0.038,,3.0634,18.375,16.67
19,BS,A7,blue,Interrmediate,4,15,2.M,F,0.00546,6,34,4,3.5,8,3,0,0,5,5,65.07936508,0.021124051,0.004926013,0.002010618,0.028324575,0.037591481,0.031413544,11.5,0.025,0.013,0.038,,3.6172445,19.835,18.21
19,BS,A7,brown,Interrmediate,4,15,2.M,,0.00336,4,34,4,3,7.1,3,0,0,4,4,50.41402825,0.011217832,0.005551818,0.00158776,0.015614488,0.021930262,0.017719746,9,0.015,0.008,0.023,,3.167502,17.81,17.775
19,BS,A7,tan,Interrmediate,4,15,2.M,,0.00294,4,38,4,2.5,7,3,0,0,4,4,44.63020686,0.007793107,0.005204829,0.001452671,0.016481959,0.01911952,0.017361146,9.5,0.009,0.007,0.016,,3.277098,18.39,17.82
19,BS,A7,none,Interrmediate,4,15,2.M,LF,0.00042,1,40,,,3.2,3,0,0,3,3,,,,,0,,,3.2,0.002,0.001,0.003,,,,
19,BS,B2,blue,Interrmediate,4,15,2.M,F,0.0105,10,40,4,21,11,4,0,0,8,8,76.86932215,0.062203482,0.007184502,0.001884954,0.062607805,0.114982194,0.080065934,18.3,0.056,0.025,0.081,,5.201426,23.19,22.28
19,BS,B2,brown,Interrmediate,4,15,2.M,,0.00756,10,30,3,5.5,9.1,3,0,0,7,7,79.7743755,0.05038482,0.003822687,0.001701171,0.036527895,0.088536918,0.053864236,17.2,0.044,0.018,0.062,,3.264132,18.975,17.215
19,BS,B2,none,Interrmediate,4,15,2.M,,0.0063,9,34,5,8,9,3,0,0,7,7,69.86075486,0.027850902,0.005701986,0.000638135,0.038725987,0.059362778,0.045604917,16.3,0.035,0.015,0.05,,3.8372185,19.87,19.105
19,BS,B2,red,Interrmediate,4,15,2.M,LF,0.00252,4,34,4,4.5,8,3,0,0,4,4,59.71978984,0.010605694,0.003463603,0.000570199,0.014270044,0.019576818,0.016038969,10.3,0.011,0.006,0.017,,2.971303,18.335,16.205
19,BS,B4,red,HIGH,7,15,2.M,F,0.00588,8,34,4,2,12,3,0,0,6,6,75.11528911,0.02561142,0.00424743,0.000940828,0.03440418,0.044646549,0.037818303,16.2,0.034,0.014,0.048,,3.533643,19.66,17.895
19,BS,B4,blue,HIGH,7,15,2.M,,0.00462,7,34,3,7.5,8.3,3,0,0,6,6,66.35867283,0.019606663,0.003926988,0.00203308,0.027096214,0.043841674,0.032678034,13.8,0.023,0.011,0.034,,2.7727545,17.355,15.95
19,BS,B4,brown,HIGH,7,15,2.M,,0.00462,7,34,4,1,9,3,0,0,6,6,67.94076446,0.025864318,0.00480946,0.001323238,0.03114698,0.057172226,0.039822062,13.6,0.025,0.011,0.036,,3.2897025,18.645,17.665
19,BS,B4,none,HIGH,7,15,2.M,,0.00378,4,40,4,9.5,7.1,3,0,0,5,5,68.14159292,0.01490119,0.002770882,0.000588106,0.013300235,0.024523252,0.017041241,9.6,0.013,0.009,0.022,,2.0736795,15.475,13.145
19,BS,B4,lightblue,HIGH,7,15,2.M,,0.00294,7,32,4,3,10,4,0,0,7,7,78.40209072,0.032986695,0.003185572,0.000858675,0.02867015,0.057472837,0.038271046,13.5,0.021,0.007,0.028,,3.267624,18.07,18.07
19,BS,B4,tan,HIGH,7,15,2.M,,0.00252,6,40,9,6,7.2,3,0,0,5,5,73.51598174,0.023266616,0.003337939,0.000754767,0.019634938,0.037011857,0.025427244,10,0.016,0.006,0.022,,2.613193,16.5,15.815
19,BS,B4,white,HIGH,7,15,2.M,LF,0.00168,3,34,3,2.5,6.2,3,0,0,4,4,39.21568627,0.004926013,0.004156324,0.001271087,0.01177625,0.014326436,0.012626312,8.5,0.008,0.004,0.012,,2.848531,17.77,16.03
19,BS,B6,none,LOW,1,15,2.M,,0.0105,8,34,4,2.5,5,3,0,0,6,6,69.64109318,0.031228975,0.005844928,0.001911343,0.02688667,0.037418065,0.030397135,9.2,0.036,0.025,0.061,,4.231802,21.29,19.825
19,BS,C6,lightblue,Interrmediate,2,15,2.M,F,0.00924,8,36,3,8.5,6,3,0,0,7,7,73.90817469,0.030790724,0.004351416,0.00090572,0.032521111,0.06001238,0.041684868,14.2,0.035,0.022,0.057,,4.6164545,22.645,20.37
19,BS,C6,none,Interrmediate,2,15,2.M,LF,0.00294,6,38,4,0.5,8,3,0,0,5,5,63.70839937,0.010576948,0.002136281,0.00113215,0.014074323,0.023970332,0.017372993,11.2,0.015,0.007,0.022,,2.788719,17.545,15.895
19,BS,D4,none,LOW,1,15,2.M,,0.01344,11,28,4,5.5,9.1,3,0,0,8,8,73.1589274,0.052273466,0.007013914,0.001939618,0.056403557,0.120696943,0.077834686,19.3,0.053,0.032,0.085,,4.8301135,22.205,21.745
19,BS,D5,lightblue,HIGH,7,15,2.M,F,0.00924,8,34,4,5,9.4,3,0,0,6,6,71.9568259,0.025446879,0.003205757,0.001701171,0.026966073,0.053595211,0.035842453,14.3,0.036,0.022,0.058,,2.88493,17.19,16.78
19,BS,D5,red,HIGH,7,15,2.M,,0.00798,9,34,4,7.5,11.5,3,0,0,7,7,82.62108262,0.058125698,0.004830509,0.000962112,0.051626063,0.098585097,0.067279074,17.1,0.04,0.019,0.059,,3.147048,18.72,16.79
19,BS,D5,brown,HIGH,7,15,2.M,,0.00504,7,34,3,5,7.2,3,0,0,6,6,77.0979021,0.033943309,0.003529891,0.001197417,0.029121597,0.055428486,0.03789056,13.2,0.026,0.012,0.038,,3.284674,18.73,17.54
19,BS,D5,tan,HIGH,7,15,2.M,,0.0042,3,40,,,8,3,0,0,5,5,63.21002039,0.010566738,0.0029044,0.000981197,0.0123437,0.016038799,0.013575399,8.5,0.015,0.01,0.025,,,,
19,BS,D5,blue,HIGH,7,15,2.M,,0.00336,4,34,4,5,7,3,0,0,5,5,62.0795107,0.007397816,0.00203308,0.000918915,0.01336024,0.015405101,0.01404186,9.2,0.009,0.008,0.017,,2.67246,16.78,15.84
19,BS,D5,white,HIGH,7,15,2.M,,0.00168,4,38,3,4,5,3,0,0,5,5,63.16812439,0.005105084,0.001543463,0.000254469,0.007263356,0.00887185,0.007799521,8,0.006,0.004,0.01,,1.859312,14.56,12.77
19,BS,D5,none,HIGH,7,15,2.M,LF,0.00084,1,40,,,5,3,0,0,3,3,,,,,0,,,5,0.003,0.002,0.005,,,,
19,BS,D8,lightblue,Interrmediate,4,15,2.M,F,0.00882,10,38,5,5,11,3,0,0,7,7,76.47808609,0.079639307,0.012882482,0.000998711,0.099452765,0.136847975,0.111917835,19.3,0.048,0.021,0.069,,4.329828,21.815,19.705
19,BS,D8,red,Interrmediate,4,15,2.M,,0.0063,10,34,5,9,8,3,0,0,7,7,80.1377876,0.066335066,0.00653702,0.000907291,0.04793815,0.104776582,0.066884294,13.2,0.04,0.015,0.055,,3.5298005,18.94,18.615
19,BS,D8,none,Interrmediate,4,15,2.M,,0.00546,6,34,4,1,9.1,3,0,0,5,5,63.02774427,0.024950508,0.009047779,0.00158776,0.04099775,0.041111632,0.04103571,14.5,0.027,0.013,0.04,,4.7420735,22.435,21.1
19,BS,D8,blue,Interrmediate,4,15,2.M,LF,0.00504,7,34,5,8,10.1,3,0,0,6,6,77.22501141,0.03747477,0.004632981,0.000965096,0.03353396,0.058854547,0.041974156,15.2,0.028,0.012,0.04,,3.6847795,19.455,18.86
19,BS,D9,none,LOW,1,15,2.M,,0.00504,7,42,4,10,8.4,3,0,0,6,6,70.6190061,0.020611972,0.00318086,0.001125946,0.018289944,0.03425413,0.02361134,11.5,0.02,0.012,0.032,,2.947328,17.21,17.07
19,IS,A1,none,LOW,1,15,2.M,,0.00168,3,40,,,3,3,0,0,4,4,59.65909091,0.001443168,0.000706858,4.75E-05,0.002474002,0.001850004,0.002266003,3.5,0.008,0.004,0.012,,,,
19,IS,B1,none,LOW,1,15,2.M,,0.0021,3,46,,,1.5,3,0,0,4,4,35.15625,0.000636172,0.000603814,0.000490873,0.002415254,0.00191637,0.00224896,3.2,0.005,0.005,0.01,,,,
19,IS,B3,brown,HIGH,5,15,2.M,F,0.00546,6,28,4,10,3,2,0,0,4,4,54.74919957,0.004593162,0.002128741,0.000528415,0.007906754,0.008351917,0.008055141,5.2,0.013,0.013,0.026,,3.9924055,18.225,21.915
19,IS,B3,grey,HIGH,5,15,2.M,,0.00126,3,28,4,10,3,2,0,0,3,3,,,,,0,,,4,0.005,0.003,0.008,,3.153981,17.015,18.345
19,IS,B3,red,HIGH,5,15,2.M,,0.00126,2,28,3,2,3.4,3,0,0,3,3,,,,,0,,,3.4,0.002,0.003,0.005,,2.364921,14.79,15.99
19,IS,B3,none,HIGH,5,15,2.M,,0.00084,2,34,3,1,4.5,3,0,0,4,4,34.51882845,0.002138245,0.002030802,0.00049857,0.005375653,0.006280431,0.005677246,4.5,0.004,0.002,0.006,,2.4563,14.5,16.94
19,IS,B3,blue,HIGH,5,15,2.M,LF,0.00042,2,34,3,3,3,3,0,0,3,3,,,,,0,,,3,0.003,0.001,0.004,,1.502676,12.46,12.06
19,IS,B8,none,LOW,1,15,2.M,,0.0105,14,34,5,7.5,5,3,1.609437912,4,6,10,70.34165949,0.018857394,0.004226695,0.000427649,0.028983053,0.040311626,0.032759244,9.6,0.064,0.025,0.089,,2.923666,18,16.12
19,IS,C7,lightblue,Interrmediate,3,15,2.M,,0.00126,3,34,3,8,3,3,0,0,4,4,66.80107527,0.005542864,0.001111887,6.64E-05,0.003164602,0.007570054,0.004633086,3.7,0.005,0.003,0.008,,1.9294845,13.455,14.29
19,IS,C7,blue,Interrmediate,3,15,2.M,,0.00126,2,34,3,,4.2,3,0,0,3,3,,,,,0,,,4.2,0.003,0.003,0.006,,2.70256,15.2,17.78
19,IS,C7,red,Interrmediate,3,15,2.M,LF,0.00084,2,34,3,6,4,3,0,0,3,3,,,,,0,,,4,0.003,0.002,0.005,,3.745776,17.52,21.38
19,IS,C9,none,LOW,1,15,2.M,,0.00504,7,34,5,8.5,4.5,2,0,0,5,5,68.13819578,0.011877566,0.002647418,0.001017875,0.015443271,0.017419724,0.016102089,7,0.014,0.012,0.026,,3.420404,17.68,19.25
19,MB,A2,blue,HIGH,5,15,2.M,F,0.02226,15,24,6,5,10.3,3,0,0,10,10,78.67922095,0.058449282,0.007921519,0.001561449,0.097698737,0.124179395,0.106525623,18.5,0.087,0.053,0.14,,6.1182305,22.485,27.185
19,MB,A2,lightblue,HIGH,5,15,2.M,,0.00462,4,26,3,1.5,5,2,0,0,5,5,73.67526211,0.013273218,0.00188786,0.001075209,0.0137959,0.02086919,0.016153663,9.5,0.015,0.011,0.026,,5.550986,23.38,23.75
19,MB,A2,brown,HIGH,5,15,2.M,,0.00294,3,26,3,9,5.5,2,0,0,4,4,55.68942436,0.004704845,0.001368477,0.00113215,0.006500264,0.009744427,0.007581652,7.6,0.01,0.007,0.017,,4.000101,19.77,20.11
19,MB,A2,red,HIGH,5,15,2.M,,0.00126,3,28,3,2,7.2,3,0,0,4,4,49.38271605,0.004580438,0.002412741,0.000242452,0.006273127,0.01028266,0.007609638,7.8,0.007,0.003,0.01,,3.736432,18.28,20.44
19,MB,A2,none,HIGH,5,15,2.M,LF,0.00042,1,34,3,1.5,2.5,2,0,0,2,2,,,,,0,,,2.5,0.002,0.001,0.003,,2.261636,14.26,15.86
19,MB,A5,brown,Interrmediate,4,15,2.M,F,0.0063,6,28,3,4.5,6.5,3,0,0,5,5,72.50185966,0.015616216,0.002136281,0.001111887,0.013194678,0.023556624,0.01664866,10.5,0.017,0.015,0.032,,4.9756515,20.54,24.225
19,MB,A5,blue,Interrmediate,4,15,2.M,,0.00546,3,30,3,5.5,5.5,3,0,0,4,4,55.10364734,0.009896009,0.005247712,0.000726571,0.01719078,0.016567764,0.016983108,9.5,0.015,0.013,0.028,,5.34499,21.265,25.095
19,MB,A5,white,Interrmediate,4,15,2.M,,0.00294,3,34,3,3,6,3,0,0,5,5,47.84688995,0.00452389,0.001767144,0.001358581,0.006503091,0.011795885,0.008267356,9.2,0.012,0.007,0.019,,3.293546,17.375,18.895
19,MB,A5,none,Interrmediate,4,15,2.M,LF,0.00168,1,46,3,2.5,4.5,3,0,0,3,3,,,,,0,,,4.5,0.004,0.004,0.008,,2.896548,16.86,17.18
19,MB,A6,lightblue,HIGH,6,15,2.M,F,0.00672,6,28,4,7,5.6,3,0,0,6,6,60.60686718,0.012339616,0.004580438,0.001256636,0.025650454,0.027977116,0.026426008,11.2,0.028,0.016,0.044,,5.3670015,22.835,23.49
19,MB,A6,brown,HIGH,6,15,2.M,,0.0063,7,26,4,3.5,6,3,0,0,8,8,76.14960147,0.023703768,0.003472792,0.000706858,0.026760928,0.038382022,0.030634626,13.1,0.039,0.015,0.054,,5.895105,23.725,24.875
19,MB,A6,blue,HIGH,6,15,2.M,,0.00504,6,28,4,5,7,3,0,0,6,6,68.14136791,0.014102598,0.00304962,0.000962112,0.01481244,0.022887583,0.017504154,10.2,0.019,0.012,0.031,,5.278805,23.23,22.72
19,MB,A6,red,HIGH,6,15,2.M,,0.00168,3,28,3,0.5,6.5,3,0,0,6,6,73.20520068,0.015052928,0.002280794,0.0008143,0.013228607,0.023136397,0.016531204,8.7,0.009,0.004,0.013,,5.0207175,21.915,22.905
19,MB,A6,grey,HIGH,6,15,2.M,,0.00168,2,30,3,1,6,3,0,0,3,3,,,,,0,,,6,0.005,0.004,0.009,,4.25719,21.35,19.94
19,MB,A6,none,HIGH,6,15,2.M,LF,0.00063,2,30,3,2,5.5,3,0,0,3,3,,,,,0,,,5.5,0.0025,0.0015,0.004,,3.9181505,18.165,21.245
19,MB,A9,red,Interrmediate,2,15,2.M,F,0.00798,6,28,3,3,6,3,0,0,6,6,63.89102072,0.019353765,0.00477129,0.001169928,0.019244202,0.02974536,0.022744588,12.1,0.022,0.019,0.041,,5.848189,23.68,24.605
19,MB,A9,none,Interrmediate,2,15,2.M,LF,0.00504,5,36,4,4,5.8,3,0,0,6,6,68.17500749,0.011614066,0.001908516,0.000415632,0.00819955,0.021255055,0.012551385,11.6,0.013,0.012,0.025,,4.717235,21.715,21.59
19,MB,B9,blue,HIGH,6,15,2.M,F,0.00966,5,44,3,6,5.4,2,0,0,5,5,73.51712615,0.038013239,0.004714348,0.000508938,0.022063151,0.057083004,0.033736435,11.7,0.03,0.023,0.053,,6.050129,23.82,25.39
19,MB,B9,lightblue,HIGH,6,15,2.M,,0.0084,8,28,4,4.5,8.3,3,0,0,7,7,66.3538874,0.038488404,0.007928509,0.002949403,0.039642546,0.068386524,0.049223872,14.5,0.034,0.02,0.054,,4.9510665,21.415,23.07
19,MB,B9,red,HIGH,6,15,2.M,,0.00756,7,28,5,28,6,2,0,0,5,5,68.74438656,0.026750874,0.003619112,0.002389179,0.022257537,0.045606698,0.03004059,12.3,0.026,0.018,0.044,,5.026242,19.965,25.155
19,MB,B9,tan,HIGH,6,15,2.M,,0.0063,4,30,4,6.5,6,2,0,0,4,4,51.31964809,0.019860739,0.008171276,0.002088215,0.021449598,0.034557686,0.025818961,10.5,0.02,0.015,0.035,,5.776892,21.91,26.375
19,MB,B9,brown,HIGH,6,15,2.M,,0.00378,5,28,4,14.5,6.5,2,0,0,4,4,60.57671142,0.013833049,0.005428668,0.000744321,0.019181292,0.020084578,0.019482387,10.6,0.015,0.009,0.024,,5.220066,21.51,24.245
19,MB,B9,black,HIGH,6,15,2.M,LF,0.00378,3,40,3,8,7.1,3,0,0,5,5,64.38463548,0.01490119,0.003656182,0.000744321,0.015954251,0.025100047,0.01900285,9.6,0.018,0.009,0.027,,5.347329,20.67,25.87
19,MB,C1,lightblue,Interrmediate,4,15,2.M,F,0.01428,10,28,5,2.5,9.3,3,0,0,7,7,63.6499626,0.024596136,0.006842383,0.002548458,0.048580919,0.062276367,0.053146069,14.2,0.058,0.034,0.092,,4.7035245,22.25,21.135
19,MB,C1,blue,Interrmediate,4,15,2.M,,0.01344,9,26,5,8.5,10.3,3,0,0,6,6,56.81681682,0.01916904,0.006414734,0.002533378,0.03635016,0.058280421,0.043660247,15.3,0.045,0.032,0.077,,5.951211,23.16,25.56
19,MB,C1,red,Interrmediate,4,15,2.M,,0.00504,4,28,4,2,6.5,3,0,0,5,5,63.3460604,0.010463458,0.002171467,0.001206371,0.016828869,0.023201781,0.018953173,9.3,0.019,0.012,0.031,,5.1440085,21.445,24.05
19,MB,C1,none,Interrmediate,4,15,2.M,LF,0.00126,2,30,3,5,4.5,3,0,0,3,3,,,,,0,,,4.5,0.004,0.003,0.007,,3.83922,19.39,19.8
19,MB,C5,lightblue,Interrmediate,3,15,2.M,F,0.00672,7,28,3,9,6,3,0,0,6,6,78.80347379,0.013469567,0.001111887,0.000415475,0.008809568,0.021959204,0.01319278,10.3,0.019,0.016,0.035,,4.415755,21.605,20.315
19,MB,C5,blue,Interrmediate,3,15,2.M,,0.00588,5,28,4,3,5.5,3,0,0,5,5,61.58110388,0.014648841,0.004342934,0.001180295,0.015381225,0.021646537,0.017469662,8.5,0.017,0.014,0.031,,4.88331,21.895,22.275
19,MB,C5,none,Interrmediate,3,15,2.M,LF,0.00168,2,30,3,1.5,5.4,3,0,0,3,3,,,,,0,,,5.4,0.003,0.004,0.007,,5.034984,21.74,23.16
19,MB,D1,brown,HIGH,7,15,2.M,F,0.0084,7,24,5,5.5,8,3,0,0,7,7,55.82106672,0.016741533,0.008765036,0.001452279,0.035060144,0.034134946,0.034751745,12.4,0.026,0.02,0.046,,5.7064165,22.865,24.915
19,MB,D1,tan,HIGH,7,15,2.M,,0.00714,5,26,3,4,7.2,3,0,0,6,6,64.53804348,0.035441062,0.011282235,0.001570795,0.041146975,0.056120578,0.046138176,12.4,0.026,0.017,0.043,,5.9825965,24.82,24.105
19,MB,D1,red,HIGH,7,15,2.M,,0.00588,5,24,3,3,7.3,3,0,0,6,6,63.3744856,0.022351785,0.007926232,0.001026357,0.035403834,0.036929862,0.03591251,13.4,0.028,0.014,0.042,,5.210424,21.075,24.785
19,MB,D1,grey,HIGH,7,15,2.M,,0.00546,5,26,4,9,7.2,3,0,0,6,6,63.88774247,0.017507453,0.005701986,0.0014522,0.024946188,0.028999428,0.026297268,10.5,0.024,0.013,0.037,,4.459887,21.17,21.11
19,MB,D1,blue,HIGH,7,15,2.M,,0.00546,4,28,3,2,7.6,3,0,0,4,4,54.59272097,0.01108353,0.005496526,0.002513272,0.023360235,0.018970177,0.021896882,10.2,0.022,0.013,0.035,,5.0658575,22.49,22.555
